eventID,locationID,decimalLatitude,decimalLongitude,minimumDepthInMeters,maximumDepthInMeters,geodeticDatum,eventDate,footprintWKT,distance_towed_m,area_swept_m2,samplingProtocol,station_depth_to_bottom,performance,lifeStage,length_class_mm,total_length_mm,aggregate_weight_g,disposition,individualCount,basisOfRecord,occurrenceStatus,scientificName,family,phylum,class,order,genus,taxonID
urn:catalog:ambon:2015_hauls:cl0:ikmt:3,CL0,68.90218,-166.41299999999998,4.5636,4.5636,EPSG:4326,2015-08-13T05:50-08:00,POINT(-166.41299999999998 68.90218),362.8697053,,IKMT,31,Quantitative,,,,0.5,Discarded,1.0,HumanObservation,Present,Teleostei,,Chordata,Actinopterygii,,,urn:lsid:marinespecies.org:taxname:293496
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,25.0,23.0,71.0,Frozen,1.0,HumanObservation,Present,Artediellus scaber,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Artediellus,urn:lsid:marinespecies.org:taxname:127194
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,25.0,23.0,,Frozen,1.0,HumanObservation,Present,Artediellus scaber,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Artediellus,urn:lsid:marinespecies.org:taxname:127194
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,25.0,21.0,,Frozen,1.0,HumanObservation,Present,Artediellus scaber,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Artediellus,urn:lsid:marinespecies.org:taxname:127194
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,25.0,22.0,,Frozen,1.0,HumanObservation,Present,Artediellus scaber,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Artediellus,urn:lsid:marinespecies.org:taxname:127194
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,45.0,50.0,,Frozen,1.0,HumanObservation,Present,Artediellus scaber,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Artediellus,urn:lsid:marinespecies.org:taxname:127194
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,45.0,47.0,,Frozen,1.0,HumanObservation,Present,Artediellus scaber,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Artediellus,urn:lsid:marinespecies.org:taxname:127194
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,45.0,48.0,,Frozen,1.0,HumanObservation,Present,Artediellus scaber,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Artediellus,urn:lsid:marinespecies.org:taxname:127194
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,55.0,,Frozen,1.0,HumanObservation,Present,Artediellus scaber,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Artediellus,urn:lsid:marinespecies.org:taxname:127194
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,54.0,,Frozen,1.0,HumanObservation,Present,Artediellus scaber,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Artediellus,urn:lsid:marinespecies.org:taxname:127194
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,53.0,,Frozen,1.0,HumanObservation,Present,Artediellus scaber,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Artediellus,urn:lsid:marinespecies.org:taxname:127194
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,51.0,,Frozen,1.0,HumanObservation,Present,Artediellus scaber,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Artediellus,urn:lsid:marinespecies.org:taxname:127194
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,57.0,,Frozen,1.0,HumanObservation,Present,Artediellus scaber,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Artediellus,urn:lsid:marinespecies.org:taxname:127194
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,65.0,65.0,,Frozen,1.0,HumanObservation,Present,Artediellus scaber,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Artediellus,urn:lsid:marinespecies.org:taxname:127194
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,65.0,64.0,,Frozen,1.0,HumanObservation,Present,Artediellus scaber,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Artediellus,urn:lsid:marinespecies.org:taxname:127194
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,75.0,74.0,,Frozen,1.0,HumanObservation,Present,Artediellus scaber,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Artediellus,urn:lsid:marinespecies.org:taxname:127194
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,45.0,50.0,104.0,Frozen,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,45.0,48.0,,Frozen,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,45.0,45.0,,Frozen,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,45.0,49.0,,Frozen,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,56.0,,Frozen,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,55.0,,Frozen,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,60.0,,Frozen,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,52.0,,Frozen,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,57.0,,Frozen,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,51.0,,Frozen,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,58.0,,Frozen,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,65.0,65.0,,Frozen,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,65.0,61.0,,Frozen,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,51.0,,Discarded,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,57.0,,Discarded,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,55.0,,Discarded,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,58.0,,Discarded,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,52.0,,Discarded,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,53.0,,Discarded,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,54.0,,Discarded,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,56.0,,Discarded,1.0,HumanObservation,Present,Eleginus gracilis,Gadidae,Chordata,Actinopterygii,Gadiformes,Eleginus,urn:lsid:marinespecies.org:taxname:254537
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,105.0,109.0,3.0,Frozen,1.0,HumanObservation,Present,Gymnelus hemifasciatus,Zoarcidae,Chordata,Actinopterygii,Perciformes,Gymnelus,urn:lsid:marinespecies.org:taxname:254583
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,105.0,109.0,19.0,Frozen,1.0,HumanObservation,Present,Gymnelus viridis,Zoarcidae,Chordata,Actinopterygii,Perciformes,Gymnelus,urn:lsid:marinespecies.org:taxname:127096
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,115.0,113.0,,Frozen,1.0,HumanObservation,Present,Gymnelus viridis,Zoarcidae,Chordata,Actinopterygii,Perciformes,Gymnelus,urn:lsid:marinespecies.org:taxname:127096
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,115.0,117.0,,Frozen,1.0,HumanObservation,Present,Gymnelus viridis,Zoarcidae,Chordata,Actinopterygii,Perciformes,Gymnelus,urn:lsid:marinespecies.org:taxname:127096
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,25.0,27.0,2.0,Frozen,1.0,HumanObservation,Present,Liparis,Liparidae,Chordata,Actinopterygii,Scorpaeniformes,Liparis,urn:lsid:marinespecies.org:taxname:126160
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,25.0,30.0,,Frozen,1.0,HumanObservation,Present,Liparis,Liparidae,Chordata,Actinopterygii,Scorpaeniformes,Liparis,urn:lsid:marinespecies.org:taxname:126160
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,35.0,31.0,,Frozen,1.0,HumanObservation,Present,Liparis,Liparidae,Chordata,Actinopterygii,Scorpaeniformes,Liparis,urn:lsid:marinespecies.org:taxname:126160
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,25.0,29.0,1.0,Ethanol,1.0,HumanObservation,Present,Liparis,Liparidae,Chordata,Actinopterygii,Scorpaeniformes,Liparis,urn:lsid:marinespecies.org:taxname:126160
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,53.0,5.0,Frozen,1.0,HumanObservation,Present,Lumpenus fabricii,Stichaeidae,Chordata,Actinopterygii,Perciformes,Lumpenus,urn:lsid:marinespecies.org:taxname:127073
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,75.0,80.0,,Frozen,1.0,HumanObservation,Present,Lumpenus fabricii,Stichaeidae,Chordata,Actinopterygii,Perciformes,Lumpenus,urn:lsid:marinespecies.org:taxname:127073
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,95.0,92.0,,Frozen,1.0,HumanObservation,Present,Lumpenus fabricii,Stichaeidae,Chordata,Actinopterygii,Perciformes,Lumpenus,urn:lsid:marinespecies.org:taxname:127073
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,135.0,132.0,8.5,Discarded,1.0,HumanObservation,Present,Lumpenus fabricii,Stichaeidae,Chordata,Actinopterygii,Perciformes,Lumpenus,urn:lsid:marinespecies.org:taxname:127073
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,35.0,40.0,64.0,Frozen,1.0,HumanObservation,Present,Myoxocephalus scorpius,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Myoxocephalus,urn:lsid:marinespecies.org:taxname:127203
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,35.0,40.0,,Frozen,1.0,HumanObservation,Present,Myoxocephalus scorpius,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Myoxocephalus,urn:lsid:marinespecies.org:taxname:127203
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,35.0,39.0,,Frozen,1.0,HumanObservation,Present,Myoxocephalus scorpius,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Myoxocephalus,urn:lsid:marinespecies.org:taxname:127203
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,45.0,50.0,,Frozen,1.0,HumanObservation,Present,Myoxocephalus scorpius,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Myoxocephalus,urn:lsid:marinespecies.org:taxname:127203
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,45.0,42.0,,Frozen,1.0,HumanObservation,Present,Myoxocephalus scorpius,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Myoxocephalus,urn:lsid:marinespecies.org:taxname:127203
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,45.0,47.0,,Frozen,1.0,HumanObservation,Present,Myoxocephalus scorpius,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Myoxocephalus,urn:lsid:marinespecies.org:taxname:127203
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,45.0,45.0,,Frozen,1.0,HumanObservation,Present,Myoxocephalus scorpius,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Myoxocephalus,urn:lsid:marinespecies.org:taxname:127203
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,45.0,44.0,,Frozen,1.0,HumanObservation,Present,Myoxocephalus scorpius,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Myoxocephalus,urn:lsid:marinespecies.org:taxname:127203
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,45.0,49.0,,Frozen,1.0,HumanObservation,Present,Myoxocephalus scorpius,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Myoxocephalus,urn:lsid:marinespecies.org:taxname:127203
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,45.0,41.0,,Frozen,1.0,HumanObservation,Present,Myoxocephalus scorpius,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Myoxocephalus,urn:lsid:marinespecies.org:taxname:127203
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,45.0,46.0,,Frozen,1.0,HumanObservation,Present,Myoxocephalus scorpius,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Myoxocephalus,urn:lsid:marinespecies.org:taxname:127203
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,52.0,,Frozen,1.0,HumanObservation,Present,Myoxocephalus scorpius,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Myoxocephalus,urn:lsid:marinespecies.org:taxname:127203
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,55.0,51.0,,Frozen,1.0,HumanObservation,Present,Myoxocephalus scorpius,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Myoxocephalus,urn:lsid:marinespecies.org:taxname:127203
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,85.0,85.0,,Frozen,1.0,HumanObservation,Present,Myoxocephalus scorpius,Cottidae,Chordata,Actinopterygii,Scorpaeniformes,Myoxocephalus,urn:lsid:marinespecies.org:taxname:127203
urn:catalog:ambon:2015_hauls:cl0:psbta:11,CL0,68.909565,-166.4094,31.8236,31.8236,EPSG:4326,2015-08-13T05:38-08:00,POINT(-166.4094 68.909565),230.73966780000003,520.7794302,PSBTA,31,Quantitative,,25.0,28.0,6.0,Frozen,1.0,HumanObservation,Present,Nautichthys pribilovius,Hemitripteridae,Chordata,Actinopterygii,Scorpaeniformes,Nautichthys,urn:lsid:marinespecies.org:taxname:254543
